STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,,REF_AREA,,SECTOR,,COUNTERPART_SECTOR,,TRANSACTION,,INSTR_ASSET,,ACTIVITY,,EXPENDITURE,,UNIT_MEASURE,,PRICE_BASE,,TRANSFORMATION,,TABLE_IDENTIFIER,,TIME_PERIOD,,OBS_VALUE,,REF_YEAR_PRICE,,CONF_STATUS,,DECIMALS,,OBS_STATUS,,UNIT_MULT,,CURRENCY,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1970,,1907.348807,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1971,,2018.448563,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1972,,2210.341889,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1973,,2445.850816,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1974,,2739.790345,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1975,,3065.023836,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1976,,3271.463606,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1977,,3490.919935,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1978,,3931.654912,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1979,,4519.153215,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1980,,5173.675089,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1981,,6018.795875,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1982,,6201.228332,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1983,,6029.380802,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1984,,6331.071096,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1985,,6570.407796,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1986,,6319.187823,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1987,,6463.432675,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1988,,6639.98475,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1989,,7049.740789,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1990,,7536.467752,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1991,,7976.826838,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1992,,8313.769249,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1993,,8651.246539,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1994,,9080.121594,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1995,,8590.138576,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1996,,9156.948879,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1997,,9848.996893,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1998,,10438.423137,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1999,,10743.956108,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2000,,11440.999808,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2001,,11506.197624,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2002,,11549.279733,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2003,,11865.500871,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2004,,12471.701067,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUT,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1970,,3811.927277,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FIN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1970,,3381.216424,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,DEU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1970,,4057.239935,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1970,,3053.785215,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,ITA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1970,,3638.058734,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,JPN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1970,,3348.832992,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,KOR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1970,,622.714444,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,ESP,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1970,,2764.942119,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,CHE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1970,,7359.164969,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUT,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1971,,4190.866825,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FIN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1971,,3631.617552,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,DEU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1971,,4360.762249,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1971,,3445.311107,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,ITA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1971,,3873.86559,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,JPN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1971,,3647.705468,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,KOR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1971,,709.15708,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,ESP,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1971,,3012.25256,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,CHE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1971,,7950.547488,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUT,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1972,,4616.969782,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FIN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1972,,4057.039429,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,DEU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1972,,4722.597663,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1972,,3933.589768,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,ITA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1972,,4166.749168,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,JPN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1972,,4069.992935,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,KOR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1972,,778.459816,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,ESP,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1972,,3368.22536,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,CHE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1972,,8482.030057,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUT,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1973,,5079.704144,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FIN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1973,,4552.712618,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,DEU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1973,,5203.444474,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1973,,4464.815053,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,ITA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1973,,4676.443526,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,JPN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1973,,4532.01302,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,KOR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1973,,926.90779,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1972,,5484.675908,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1973,,6003.698988,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1974,,6733.381549,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1975,,7516.333415,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1976,,7984.653227,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1977,,8316.062241,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1978,,9030.637267,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1979,,10132.152639,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1980,,11213.56827,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1981,,12315.62083,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1982,,13231.84276,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1983,,14004.716505,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1984,,15109.157295,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1985,,15898.921737,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1986,,16615.820563,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1987,,17539.073929,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1988,,18538.529887,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1989,,19644.031578,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1990,,20374.835298,,,,F,,1,,E,,0,,_Z,
